  -1.2293756008148000e+00	  -1.0991370677948000e+00	  -9.7755229473114003e-01	  -8.6620521545410001e-01	  -7.5891941785812000e-01	  -6.7152625322341997e-01	  -6.0226905345917003e-01	  -5.4164296388625999e-01	  -4.9668470025063000e-01	  -4.6689948439598000e-01	  -4.5912364125251998e-01	  -4.7585943341254999e-01	  -5.2377700805663996e-01	  -6.0663104057312001e-01	  -7.2692686319350996e-01	  -8.6790186166762995e-01	  -1.0361663103104000e+00	  -1.2220180034637000e+00	  -1.4251656532288000e+00	  -1.6487091779709000e+00	  -1.9012154340744001e+00	  -2.1544833183289001e+00	  -2.4215936660767001e+00	  -2.6896665096282999e+00	  -2.9493482112885001e+00	  -3.2009425163268999e+00	  -3.4229872226714999e+00	  -3.6249597072600999e+00	  -3.8062202930450000e+00	  -3.9677395820618000e+00	  -4.1114621162415004e+00	  -4.2452869415282999e+00	  -4.3527126312256001e+00	  -4.4435763359070002e+00	  -4.5149478912354004e+00	  -4.5758051872253001e+00	  -4.6185083389281996e+00	  -4.6372618675231996e+00	  -4.6414103507995996e+00	  -4.6290822029114000e+00	  -4.5971603393554998e+00	  -4.5458102226256996e+00	  -4.4770002365112003e+00	  -4.4042687416076998e+00	  -4.3236851692200000e+00	  -4.2529702186584002e+00	  -4.1687884330750000e+00	  -4.0871691703795996e+00	  -3.9892942905425999e+00	  -3.9088981151581002e+00	  -3.8177545070647998e+00	  -3.7216513156890998e+00	  -3.6184849739075000e+00	  -3.5063221454620002e+00	  -3.3772301673889000e+00	  -3.2326149940490998e+00	  -3.0672471523285001e+00	  -2.8879277706146000e+00	  -2.6922709941864000e+00	  -2.4899067878722998e+00	  -2.2842719554900999e+00	  -2.0840067863464000e+00	  -1.9002622365952000e+00	  -1.7356760501862001e+00	  -1.5940936803818000e+00	  -1.4795695543289000e+00	  -1.3880156278610001e+00	  -1.3307923078537001e+00	  -1.2996268272400000e+00	  -1.2873342037201001e+00	  -1.2796722650528001e+00	  -1.2679377794266000e+00	  -1.2692103385925000e+00	  -1.2714138031005999e+00	  -1.2711379528046001e+00	  -1.2634809017180999e+00	  -1.2455271482468000e+00	  -1.2014602422714000e+00	  -1.1278378963469999e+00	  -1.0307564735413000e+00	  -9.1429281234741000e-01	
  -1.2382441759109000e+00	  -1.1214287281035999e+00	  -9.9466264247893998e-01	  -8.7780773639678999e-01	  -7.6775538921356001e-01	  -6.7417335510253995e-01	  -6.0035431385039995e-01	  -5.3271400928497004e-01	  -4.8009064793586997e-01	  -4.4362506270409002e-01	  -4.2370226979255998e-01	  -4.2858219146728999e-01	  -4.6759271621704002e-01	  -5.5387377738953003e-01	  -6.8912440538405995e-01	  -8.4637641906738004e-01	  -1.0303968191146999e+00	  -1.2319418191910001e+00	  -1.4505174160004000e+00	  -1.6867601871489999e+00	  -1.9497050046921001e+00	  -2.2049624919891002e+00	  -2.4768693447113002e+00	  -2.7524547576903999e+00	  -3.0201635360718000e+00	  -3.2692284584045002e+00	  -3.4896371364593999e+00	  -3.6863605976104998e+00	  -3.8623461723328001e+00	  -4.0178785324096999e+00	  -4.1583118438720996e+00	  -4.2893495559692001e+00	  -4.3995928764343004e+00	  -4.4950098991393999e+00	  -4.5749797821045002e+00	  -4.6480283737182999e+00	  -4.7069005966187003e+00	  -4.7453498840331996e+00	  -4.7716093063354004e+00	  -4.7832398414612003e+00	  -4.7746148109436000e+00	  -4.7429423332214000e+00	  -4.6963782310486000e+00	  -4.6193227767943998e+00	  -4.5354776382445996e+00	  -4.4602069854735999e+00	  -4.3705582618712997e+00	  -4.2822508811951003e+00	  -4.1972126960754004e+00	  -4.1155557632445996e+00	  -4.0332841873168999e+00	  -3.9486570358275999e+00	  -3.8591854572296000e+00	  -3.7603988647461000e+00	  -3.6471037864685001e+00	  -3.5033893585204998e+00	  -3.3473198413849001e+00	  -3.1685059070586998e+00	  -2.9685447216034002e+00	  -2.7600865364075000e+00	  -2.5470154285431001e+00	  -2.3353993892670002e+00	  -2.1343722343445002e+00	  -1.9442170858383001e+00	  -1.7670961618423000e+00	  -1.6195007562637000e+00	  -1.5147577524185001e+00	  -1.4462480545044001e+00	  -1.4082763195037999e+00	  -1.3859035968780999e+00	  -1.3752453327178999e+00	  -1.3658448457718000e+00	  -1.3681756258011000e+00	  -1.3729492425919001e+00	  -1.3782993555069001e+00	  -1.3838586807251001e+00	  -1.3702728748321999e+00	  -1.3323005437851001e+00	  -1.2583845853805999e+00	  -1.1490597724914999e+00	  -1.0202027559280000e+00	
  -1.2486596107482999e+00	  -1.1143332719803001e+00	  -9.9879848957062001e-01	  -8.7858074903488004e-01	  -7.6574695110321001e-01	  -6.6881394386292004e-01	  -5.9015816450118996e-01	  -5.1845473051071000e-01	  -4.6088758111000000e-01	  -4.1818228363991000e-01	  -3.9145699143410001e-01	  -3.8189002871513000e-01	  -4.0169963240623002e-01	  -4.9689632654190002e-01	  -6.5605998039246005e-01	  -8.2966166734695002e-01	  -1.0278770923614999e+00	  -1.2426016330719001e+00	  -1.4734237194061000e+00	  -1.7278752326964999e+00	  -1.9938067197800000e+00	  -2.2526836395264001e+00	  -2.5312261581421001e+00	  -2.8174040317535001e+00	  -3.0967659950256001e+00	  -3.3450400829314999e+00	  -3.5626077651978001e+00	  -3.7509984970093000e+00	  -3.9176189899445002e+00	  -4.0672683715820002e+00	  -4.2031369209290004e+00	  -4.3303890228270996e+00	  -4.4412174224854004e+00	  -4.5451068878173997e+00	  -4.6295371055603001e+00	  -4.7144250869751003e+00	  -4.7885408401489000e+00	  -4.8446164131165004e+00	  -4.8944635391234996e+00	  -4.9312129020690998e+00	  -4.9480700492859002e+00	  -4.9431347846984997e+00	  -4.9008984565734997e+00	  -4.8280267715454004e+00	  -4.7317714691162003e+00	  -4.6495838165282999e+00	  -4.5485267639159996e+00	  -4.4631838798523003e+00	  -4.3806133270264001e+00	  -4.3065257072448997e+00	  -4.2351393699645996e+00	  -4.1647915840148997e+00	  -4.0923123359679998e+00	  -4.0116801261901998e+00	  -3.9089562892914000e+00	  -3.7815902233124001e+00	  -3.6310033798218000e+00	  -3.4510977268218999e+00	  -3.2468833923339999e+00	  -3.0307052135468000e+00	  -2.8072581291199001e+00	  -2.5828936100006001e+00	  -2.3654043674468999e+00	  -2.1514096260071001e+00	  -1.9470435380936000e+00	  -1.7588056325912000e+00	  -1.6236797571182000e+00	  -1.5545359849930001e+00	  -1.5168919563293000e+00	  -1.4919533729553001e+00	  -1.4768522977828999e+00	  -1.4620856046677000e+00	  -1.4620043039321999e+00	  -1.4672937393187999e+00	  -1.4769767522812001e+00	  -1.4934098720550999e+00	  -1.4950665235519001e+00	  -1.4727483987808001e+00	  -1.3876516819000000e+00	  -1.2563799619675000e+00	  -1.1121506690978999e+00	
  -1.2659893035889001e+00	  -1.1277376413344999e+00	  -9.9356466531753995e-01	  -8.6959612369536998e-01	  -7.6924014091491999e-01	  -6.6840672492981001e-01	  -5.7984638214110995e-01	  -5.0588113069534002e-01	  -4.4563966989517001e-01	  -4.0007293224335000e-01	  -3.6647096276282998e-01	  -3.5553729534148998e-01	  -3.6660242080687999e-01	  -4.7039017081260998e-01	  -6.4543074369430997e-01	  -8.2663321495055997e-01	  -1.0345337390900000e+00	  -1.2639023065567001e+00	  -1.5046569108962999e+00	  -1.7578574419021999e+00	  -2.0346314907074001e+00	  -2.2995948791504000e+00	  -2.5838260650635001e+00	  -2.8725636005402002e+00	  -3.1624307632446000e+00	  -3.4283800125121999e+00	  -3.6384310722350999e+00	  -3.8115367889403999e+00	  -3.9685404300689999e+00	  -4.1130957603454998e+00	  -4.2444019317626998e+00	  -4.3659691810607999e+00	  -4.4762477874756001e+00	  -4.5787558555603001e+00	  -4.6767086982726997e+00	  -4.7713265419006001e+00	  -4.8606371879578001e+00	  -4.9325618743895996e+00	  -5.0034060478209996e+00	  -5.0660200119018999e+00	  -5.1151952743529998e+00	  -5.1316208839417001e+00	  -5.0974736213684002e+00	  -5.0154600143432999e+00	  -4.9125747680664000e+00	  -4.8067893981934002e+00	  -4.6957244873046999e+00	  -4.6237683296204004e+00	  -4.5459761619568004e+00	  -4.4869594573975000e+00	  -4.4317159652709996e+00	  -4.3781509399414000e+00	  -4.3091015815734997e+00	  -4.2407426834106001e+00	  -4.1684389114379998e+00	  -4.0629515647887997e+00	  -3.9158759117125999e+00	  -3.7374379634857000e+00	  -3.5268542766571001e+00	  -3.3019530773163002e+00	  -3.0686116218567001e+00	  -2.8315732479095002e+00	  -2.5984768867493000e+00	  -2.3657300472260001e+00	  -2.1368236541747998e+00	  -1.9178698062896999e+00	  -1.7311825752258001e+00	  -1.6787366867064999e+00	  -1.6349453926085999e+00	  -1.5990195274353001e+00	  -1.5739475488663000e+00	  -1.5601087808609000e+00	  -1.5543566942214999e+00	  -1.5567992925644001e+00	  -1.5662854909896999e+00	  -1.5814689397812001e+00	  -1.6014450788498000e+00	  -1.6200405359268000e+00	  -1.5052639245987001e+00	  -1.3526432514191000e+00	  -1.2022256851196000e+00	
  -1.2786979675293000e+00	  -1.1384999752045000e+00	  -1.0027666091919001e+00	  -8.7571781873703003e-01	  -7.6180684566498003e-01	  -6.6041702032089000e-01	  -5.7180607318877996e-01	  -4.9652993679046997e-01	  -4.3544501066208002e-01	  -3.8880231976509000e-01	  -3.6313256621361001e-01	  -3.6227592825889998e-01	  -3.9951908588409002e-01	  -4.9842074513434997e-01	  -6.5552860498428001e-01	  -8.3643770217895996e-01	  -1.0479834079742001e+00	  -1.2798073291779000e+00	  -1.5265643596648999e+00	  -1.7840950489044001e+00	  -2.0576238632202002e+00	  -2.3315448760985999e+00	  -2.6198749542235999e+00	  -2.9126899242400999e+00	  -3.2122821807860999e+00	  -3.5029854774475000e+00	  -3.6956465244293000e+00	  -3.8573269844054998e+00	  -4.0097126960754004e+00	  -4.1553587913512997e+00	  -4.2840294837951998e+00	  -4.4011983871459996e+00	  -4.5055532455443998e+00	  -4.6077747344970996e+00	  -4.7249102592468004e+00	  -4.8358092308043998e+00	  -4.9114723205565998e+00	  -5.0061635971068998e+00	  -5.0920805931090998e+00	  -5.1803526878356996e+00	  -5.2594094276428001e+00	  -5.3124251365662003e+00	  -5.2829451560973997e+00	  -5.1791028976440003e+00	  -5.0561814308167001e+00	  -4.9210734367370996e+00	  -4.8121390342712003e+00	  -4.7408471107482999e+00	  -4.6694865226745996e+00	  -4.6317582130431996e+00	  -4.5879182815551998e+00	  -4.5566883087157999e+00	  -4.5044679641723997e+00	  -4.4664859771729004e+00	  -4.4242067337036000e+00	  -4.3418273925781001e+00	  -4.2070479393004998e+00	  -4.0186419487000000e+00	  -3.7975068092346000e+00	  -3.5625622272491002e+00	  -3.3205003738403001e+00	  -3.0745229721068998e+00	  -2.8301703929900999e+00	  -2.5868399143218999e+00	  -2.3524796962738002e+00	  -2.1283438205718999e+00	  -1.9523398876189999e+00	  -1.8455752134323000e+00	  -1.7725681066512999e+00	  -1.7189908027648999e+00	  -1.6788589954376001e+00	  -1.6526544094086000e+00	  -1.6384859085082999e+00	  -1.6339919567108001e+00	  -1.6375648975371999e+00	  -1.6463484764098999e+00	  -1.6565403938293000e+00	  -1.6441198587418000e+00	  -1.5526462793350000e+00	  -1.4169602394103999e+00	  -1.2755291461945000e+00	
  -1.2896167039871000e+00	  -1.1470954418182000e+00	  -1.0055222511291999e+00	  -8.7275809049606001e-01	  -7.5864630937576005e-01	  -6.6417419910430997e-01	  -5.7215684652328003e-01	  -4.9650588631629999e-01	  -4.3499308824539001e-01	  -3.9103183150290999e-01	  -3.6953479051589999e-01	  -3.7789082527161000e-01	  -4.2676025629044001e-01	  -5.1874357461928999e-01	  -6.6308265924454002e-01	  -8.4588664770125999e-01	  -1.0568361282348999e+00	  -1.2915847301483001e+00	  -1.5417903661728001e+00	  -1.8022148609160999e+00	  -2.0795531272888002e+00	  -2.3619399070739999e+00	  -2.6501626968383998e+00	  -2.9375565052032000e+00	  -3.2306315898895002e+00	  -3.4968206882477002e+00	  -3.7094955444336000e+00	  -3.8859603404999001e+00	  -4.0440592765807999e+00	  -4.1886072158812997e+00	  -4.3191165924071999e+00	  -4.4371066093445002e+00	  -4.5412459373473997e+00	  -4.6439914703368999e+00	  -4.7615809440612997e+00	  -4.8747444152831996e+00	  -4.9807629585265998e+00	  -5.0566530227661000e+00	  -5.1473016738892001e+00	  -5.2448000907898003e+00	  -5.3509635925293004e+00	  -5.4583301544189000e+00	  -5.4315390586853001e+00	  -5.2760801315307999e+00	  -5.1359610557556001e+00	  -4.9943165779114000e+00	  -4.8852906227112003e+00	  -4.8046975135803001e+00	  -4.7422642707825000e+00	  -4.7277197837829998e+00	  -4.7003102302551003e+00	  -4.6807980537415004e+00	  -4.6858429908751997e+00	  -4.6740841865540004e+00	  -4.6721234321593998e+00	  -4.6259775161743004e+00	  -4.4889130592345996e+00	  -4.2805786132812997e+00	  -4.0455536842345996e+00	  -3.8028371334075999e+00	  -3.5553629398346001e+00	  -3.3058855533600000e+00	  -3.0635049343109002e+00	  -2.8138182163239001e+00	  -2.5724508762360001e+00	  -2.3503024578093998e+00	  -2.1660964488982999e+00	  -2.0233557224274001e+00	  -1.9178589582443000e+00	  -1.8390532732010001e+00	  -1.7796320915221999e+00	  -1.7386326789855999e+00	  -1.7125146389007999e+00	  -1.6978048086166000e+00	  -1.6907242536545000e+00	  -1.6854397058487001e+00	  -1.6748358011246001e+00	  -1.6378453969955000e+00	  -1.5595309734344001e+00	  -1.4481792449951001e+00	  -1.3231400251389001e+00	
  -1.3036339282989999e+00	  -1.1605192422866999e+00	  -1.0195742845535001e+00	  -8.8312655687331998e-01	  -7.6824879646301003e-01	  -6.7209011316299005e-01	  -5.8263456821441995e-01	  -5.0232088565826005e-01	  -4.3970066308974998e-01	  -3.9659282565116999e-01	  -3.7667945027351002e-01	  -3.8873925805092002e-01	  -4.4140139222144997e-01	  -5.3376394510268999e-01	  -6.7553061246872004e-01	  -8.5928809642792003e-01	  -1.0678446292877000e+00	  -1.3086072206496999e+00	  -1.5616254806519001e+00	  -1.8254811763762999e+00	  -2.1120405197143999e+00	  -2.3890552520752002e+00	  -2.6735630035400000e+00	  -2.9570434093475000e+00	  -3.2305305004120002e+00	  -3.4920992851257000e+00	  -3.7127323150635001e+00	  -3.9008328914642001e+00	  -4.0687794685364000e+00	  -4.2185363769531001e+00	  -4.3515787124634002e+00	  -4.4775519371032999e+00	  -4.5875506401062003e+00	  -4.6955337524414000e+00	  -4.8017663955687997e+00	  -4.9047269821167001e+00	  -5.0066361427306996e+00	  -5.0777029991150000e+00	  -5.1644539833068999e+00	  -5.2547955513000000e+00	  -5.3495321273804004e+00	  -5.4232845306395996e+00	  -5.3960003852843998e+00	  -5.2706389427184996e+00	  -5.1434826850890998e+00	  -5.0108561515807999e+00	  -4.9156866073607999e+00	  -4.8451519012451003e+00	  -4.7942671775818004e+00	  -4.7809715270995996e+00	  -4.7623624801636000e+00	  -4.7685093879700000e+00	  -4.7984414100646999e+00	  -4.8344597816467001e+00	  -4.8729791641234996e+00	  -4.8994593620300000e+00	  -4.7363572120667001e+00	  -4.4981727600098003e+00	  -4.2552461624145996e+00	  -4.0132951736450000e+00	  -3.7692317962646000e+00	  -3.5218594074249001e+00	  -3.2693524360657000e+00	  -3.0190136432647998e+00	  -2.7767453193664999e+00	  -2.5443086624146001e+00	  -2.3551516532897998e+00	  -2.1888506412506001e+00	  -2.0545623302460001e+00	  -1.9501510858536000e+00	  -1.8700636625289999e+00	  -1.8134149312973000e+00	  -1.7750813961028999e+00	  -1.7495881319046001e+00	  -1.7309716939926001e+00	  -1.7115707397461000e+00	  -1.6856981515884000e+00	  -1.6377470493316999e+00	  -1.5639057159423999e+00	  -1.4672155380248999e+00	  -1.3573975563049001e+00	
  -1.3226135969162001e+00	  -1.1807591915130999e+00	  -1.0425019264221000e+00	  -9.1195738315581998e-01	  -7.9537868499756004e-01	  -6.9341784715652000e-01	  -6.0218179225921997e-01	  -5.2283203601837003e-01	  -4.5887455344200001e-01	  -4.0734106302260997e-01	  -3.8444527983665000e-01	  -3.9406439661979997e-01	  -4.4535225629807002e-01	  -5.3574675321579002e-01	  -6.7994439601898005e-01	  -8.6720103025436002e-01	  -1.0807267427444001e+00	  -1.3242765665053999e+00	  -1.5801689624785999e+00	  -1.8452904224396001e+00	  -2.1335752010345002e+00	  -2.4079592227936000e+00	  -2.6886358261107999e+00	  -2.9665982723236000e+00	  -3.2331700325011998e+00	  -3.4949061870575000e+00	  -3.7200331687927002e+00	  -3.9163541793822998e+00	  -4.0932040214539001e+00	  -4.2491755485534997e+00	  -4.3857827186584002e+00	  -4.5163354873656996e+00	  -4.6290545463562003e+00	  -4.7124972343445002e+00	  -4.8089637756348003e+00	  -4.9003844261168998e+00	  -4.9810304641723997e+00	  -5.0760712623595996e+00	  -5.1384358406067001e+00	  -5.2093100547790998e+00	  -5.2737197875976998e+00	  -5.3013033866881996e+00	  -5.2675828933715998e+00	  -5.1790161132812997e+00	  -5.0789809226990004e+00	  -4.9729671478270996e+00	  -4.8937859535217001e+00	  -4.8516430854796999e+00	  -4.8162999153137003e+00	  -4.8080844879150000e+00	  -4.8094248771667001e+00	  -4.8268532752990998e+00	  -4.8592929840087997e+00	  -4.9095063209534002e+00	  -4.9562125205993999e+00	  -4.9821443557739000e+00	  -4.8469281196593998e+00	  -4.6352748870850000e+00	  -4.4123044013976997e+00	  -4.1873302459717001e+00	  -3.9570093154907000e+00	  -3.7185630798339999e+00	  -3.4681885242461998e+00	  -3.2172243595122998e+00	  -2.9682970046996999e+00	  -2.7408039569854998e+00	  -2.5244803428650000e+00	  -2.3319873809814000e+00	  -2.1729211807250999e+00	  -2.0448055267334002e+00	  -1.9447934627532999e+00	  -1.8748954534530999e+00	  -1.8272813558578000e+00	  -1.7925784587860001e+00	  -1.7643657922745000e+00	  -1.7338685989380000e+00	  -1.6976503133773999e+00	  -1.6432541608810001e+00	  -1.5703004598618000e+00	  -1.4819980859755999e+00	  -1.3830124139786000e+00	
  -1.3439266681671000e+00	  -1.2048712968826001e+00	  -1.0705807209014999e+00	  -9.4407427310944003e-01	  -8.2685494422912997e-01	  -7.2328543663025002e-01	  -6.2978535890579002e-01	  -5.4994618892670000e-01	  -4.8022854328156001e-01	  -4.2653989791870001e-01	  -3.9419507980347002e-01	  -3.9280220866202997e-01	  -4.3739059567451000e-01	  -5.2708661556243996e-01	  -6.7504942417144997e-01	  -8.7078088521956998e-01	  -1.0925443172455001e+00	  -1.3444032669067001e+00	  -1.5943633317946999e+00	  -1.8662889003754000e+00	  -2.1550991535186999e+00	  -2.4262294769286998e+00	  -2.7031164169311999e+00	  -2.9776191711425999e+00	  -3.2399070262909002e+00	  -3.5045278072357000e+00	  -3.7335910797118999e+00	  -3.9357833862304998e+00	  -4.1195697784423997e+00	  -4.2806100845337003e+00	  -4.4188995361328001e+00	  -4.5397772789001003e+00	  -4.6382951736450000e+00	  -4.7348136901854998e+00	  -4.8228635787964000e+00	  -4.9035429954529004e+00	  -4.9774122238159002e+00	  -5.0529842376709002e+00	  -5.0903677940368999e+00	  -5.1465001106262003e+00	  -5.1727366447448997e+00	  -5.1669750213623002e+00	  -5.1292471885681001e+00	  -5.0544147491454998e+00	  -4.9779353141784997e+00	  -4.8938455581665004e+00	  -4.8343162536620996e+00	  -4.8101692199706996e+00	  -4.7899775505065998e+00	  -4.7887911796570002e+00	  -4.8037533760070996e+00	  -4.8492317199706996e+00	  -4.8639993667603001e+00	  -4.9225511550903001e+00	  -4.9370560646056996e+00	  -4.9271030426025000e+00	  -4.8409218788146999e+00	  -4.6956605911254998e+00	  -4.5168833732604998e+00	  -4.3246622085570996e+00	  -4.1191005706787003e+00	  -3.8958513736725000e+00	  -3.6520717144011998e+00	  -3.3975634574889999e+00	  -3.1411647796631001e+00	  -2.8913252353668000e+00	  -2.6606111526489000e+00	  -2.4526863098145002e+00	  -2.2709560394286998e+00	  -2.1197617053986000e+00	  -2.0002341270446999e+00	  -1.9204357862473000e+00	  -1.8687266111373999e+00	  -1.8291548490523999e+00	  -1.7944105863571000e+00	  -1.7559341192244999e+00	  -1.7127673625946001e+00	  -1.6532337665557999e+00	  -1.5794371366501001e+00	  -1.4942766427994001e+00	  -1.4022961854935001e+00	
  -1.3697136640548999e+00	  -1.2333269119263000e+00	  -1.1022087335587001e+00	  -9.7964894771576005e-01	  -8.6194914579391002e-01	  -7.5726431608199996e-01	  -6.6370630264282005e-01	  -5.7991176843643000e-01	  -5.0700104236603005e-01	  -4.4752603769302002e-01	  -4.0544059872626997e-01	  -3.8864111900330001e-01	  -4.2069926857947998e-01	  -5.0542384386063000e-01	  -6.6416823863982999e-01	  -8.7726229429244995e-01	  -1.1077244281769001e+00	  -1.3577088117599001e+00	  -1.6190817356110001e+00	  -1.8909919261932000e+00	  -2.1789219379425000e+00	  -2.4541778564453001e+00	  -2.7192397117614999e+00	  -2.9906558990479000e+00	  -3.2509627342224001e+00	  -3.5141949653625000e+00	  -3.7530875205993999e+00	  -3.9607560634613002e+00	  -4.1457533836365004e+00	  -4.3145222663879004e+00	  -4.4426083564757999e+00	  -4.5596013069153001e+00	  -4.6598281860351998e+00	  -4.7490525245667001e+00	  -4.8275027275084996e+00	  -4.8962678909301998e+00	  -4.9558944702148002e+00	  -5.0236129760742001e+00	  -5.0398716926575000e+00	  -5.0619277954101998e+00	  -5.0558400154114000e+00	  -5.0324764251709002e+00	  -4.9841284751892001e+00	  -4.9095811843871999e+00	  -4.8461098670959002e+00	  -4.7814912796020996e+00	  -4.7403550148009996e+00	  -4.7351574897765998e+00	  -4.7305002212523997e+00	  -4.7386240959167001e+00	  -4.7825136184692001e+00	  -4.8123993873595996e+00	  -4.8233575820923003e+00	  -4.8777818679809997e+00	  -4.8895835876465004e+00	  -4.8594875335693004e+00	  -4.8017940521240003e+00	  -4.7089786529540998e+00	  -4.5775218009948997e+00	  -4.4271221160889001e+00	  -4.2559347152709996e+00	  -4.0544209480286000e+00	  -3.8168165683746000e+00	  -3.5561037063599001e+00	  -3.2810251712799001e+00	  -3.0157172679900999e+00	  -2.7661056518554998e+00	  -2.5491709709167001e+00	  -2.3484034538268999e+00	  -2.1750741004943999e+00	  -2.0328392982482999e+00	  -1.9520456790923999e+00	  -1.9046657085419001e+00	  -1.8638350963593000e+00	  -1.8248909711837999e+00	  -1.7804266214371001e+00	  -1.7316502332687000e+00	  -1.6668109893798999e+00	  -1.5900533199310001e+00	  -1.5046808719635001e+00	  -1.4180870056152000e+00	
