DEPTH,VP,VS,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOfluid,PHI,LFC
2181.8071,2883.0,1402.1999999999994,66.8185,0.2997,2.1269229999999757,0.458523622047265,0.9972755905511836,2.056054771074027,6131.919008999929,2982.371430599965,0.20931406639809133,2.6834902506236937,0.9221423228346524,0.3159893862210162,4.0
2181.9597,2921.3,1432.6,65.1434,0.3067,2.1497459999999724,0.4989435325016289,0.9775705843729641,2.0391595700125644,6280.0529897999195,3079.726119599961,0.19030995835228906,2.6804495933363657,0.9346724950755052,0.30399275707367185,2.0
2182.1121,2902.3,1373.3,71.6339,0.3323,2.179839999999972,0.5482303149605826,0.9524606299211652,2.113376538265492,6326.549631999917,2993.5742719999607,0.2639450626871225,2.69223121002994,0.9499513976377808,0.29409237619900586,4.0
2182.2644,2905.7,1462.5,72.7715,0.34299999999999997,2.2143559999999987,0.5687957977675663,1.0,1.9868034188034187,6434.254229199995,3238.495649999998,0.276851201611906,2.694296192257905,0.9563266973079456,0.27614995179862184,4.0
2182.4167,2915.2,1405.3,72.7737,0.3532,2.2076559999999543,0.550807339449527,1.0,2.0744325055148365,6435.758771199867,3102.418976799935,0.2768761607413316,2.694300185718613,0.9507502752293536,0.27911112999461024,4.0
2182.5691,2894.0,1405.3,68.286,0.3325,2.1702894999999653,0.5231732283464491,0.999681102362204,2.0593467586992102,6280.817812999899,3049.9078343499505,0.2259629402308265,2.6861540704369324,0.9421837007873992,0.2957989306553616,4.0
2182.7217,2901.2,1527.5,65.7914,0.3334,2.1486979999999907,0.5172429415627037,0.9993204202232434,1.8993126022913256,6233.802637599973,3282.136194999986,0.19766155647400108,2.68162584903584,0.9403453118844382,0.306055134520528,2.0
2182.874,2915.700000000001,1569.3,62.2,0.3248,2.142890000000005,0.5216795797767587,1.0,1.8579621487287328,6248.024373000015,3362.8372770000074,0.15691691219264822,2.6751067059508244,0.9417206697307952,0.3070387639163268,2.0
2183.0264,2906.1,1512.4,63.3513,0.3206,2.143904000000024,0.5184364351244947,1.0,1.9215154720973289,6230.399414400071,3242.440409600036,0.16997847842339991,2.6771965565477442,0.9407152948885936,0.3071110344364882,2.0
2183.1787,2865.1,1544.5,66.8294,0.3056,2.160656999999991,0.5171456692913469,0.9971299212598368,1.8550339915830365,6190.498370699976,3337.1347364999865,0.20943772753933626,2.6835100364062936,0.9403151574803176,0.2999395206624545,4.0
2183.3313,2875.5,1544.5,74.7242,0.3182,2.1761909999999767,0.5173486539724289,0.9916408404464868,1.8617675623179024,6257.637220499934,3361.126999499965,0.29900469798886137,2.6978407516782177,0.9403780827314532,0.2968198192174754,4.0
2183.4836,2909.0,1455.4,75.0442,0.3272,2.171803999999999,0.4865118110236101,0.9801916010498566,1.9987632266043696,6317.7778359999975,3160.843541599999,0.3026351168143983,2.698421618690304,0.9308186614173192,0.29792755014551325,4.0
2183.636,2915.3,1452.5,69.818,0.3286,2.1521599999999825,0.454560000000002,0.9545999999999992,2.0070912220309807,6274.192047999947,3126.0123999999737,0.2433435703580841,2.6889349712572934,0.9209136000000008,0.3036020830877141,4.0
2183.7883,2896.0,1461.1,64.2003,0.3014,2.140441500000001,0.4474645669291428,0.9551299212598368,1.9820683047019367,6198.718584000002,3127.399075650001,0.17961043336990226,2.6787376693391844,0.9187140157480342,0.3058459857859549,2.0
2183.9409,2924.4,1593.6,61.7122,0.3036,2.141818,0.4624471437951374,0.9454753775443228,1.8350903614457832,6263.5325592,3413.2011647999993,0.15138279249547054,2.6742212467992754,0.9233586145764924,0.3040805355034453,2.0
2184.0933,2759.5,1593.6,62.5664,0.2948,2.145332500000002,0.4871555118109682,0.9408877952755784,1.7316139558232932,5920.045033750006,3418.801872000003,0.16107374174788788,2.675771798679662,0.9310182086614004,0.3040196058138548,2.0
2184.2456,2718.5,1450.5,63.4999,0.3109,2.147087999999994,0.5188450426789321,0.9524471437951536,1.8741813167873147,5836.858727999984,3114.3511439999907,0.17166435416550851,2.677466296666481,0.9408419632304692,0.3054076154841749,2.0
2184.3979,2725.5,1344.5,65.3123,0.2963,2.144042000000004,0.5375530799475889,0.9608020969855792,2.027147638527333,5843.586471000009,2882.6644690000044,0.19222613878864264,2.6807561822061827,0.9466414547837528,0.3095032720262665,2.0
2184.5503,2656.4,1283.5,68.6323,0.2952,2.1595629999999844,0.5794527559054925,0.968669291338568,2.069653291780289,5736.663153199958,2771.7991104999796,0.2298917341035872,2.6867826774565744,0.9596303543307028,0.3052537233672626,4.0
2184.7029,2489.2,1225.6,68.8848,0.2818,2.175145000000009,0.6479152987525236,1.0,2.031005221932115,5414.370934000022,2665.857712000011,0.23275636145811235,2.6872410178332977,0.9808537426132824,0.30010538947980664,4.0
2184.8552,2456.100000000001,1225.6,74.4677,0.33,2.182759999999992,0.7283906762967662,0.982697307944858,2.0039980417754566,5361.076835999981,2675.1906559999898,0.296094690399017,2.6973751504638432,1.0058011096519976,0.304222657742412,4.0
2185.0076,2519.2000000000007,1113.0,79.5344,0.3619,2.1903039999999967,0.8100445609435192,0.9222870249017958,2.263432165318958,5517.813836799993,2437.808351999997,0.35357669997197777,2.7065722719955163,1.0311138138924911,0.3081355252341171,4.0
2185.1599,2499.0,1074.5,83.0246,0.3646,2.1963960000000045,0.8878858267716733,0.9128188976378764,2.325732899022801,5488.793604000011,2360.027502000005,0.39317322429975465,2.712907715887961,1.0552446062992191,0.31159028206648115,4.0
2185.3125,2501.2,989.3,77.3263,0.3156,2.2049999999999588,0.9339927774129828,1.0,2.5282522996057817,5515.145999999898,2181.40649999996,0.3285256755698907,2.702564108091184,1.0695377609980248,0.3046883529937557,4.0
2185.4648,2502.9,1118.8,80.9366,0.3139,2.235072000000023,0.9911627296587966,1.0,2.2371290668573467,5594.1617088000585,2500.598553600025,0.3694847414631268,2.7091175586341003,1.087260446194227,0.292285648962588,4.0
2185.6172,2644.4,1123.8,84.7465,0.4072,2.25537600000002,0.9951999999999874,1.0,2.3530877380316784,5964.1162944000525,2534.591548800022,0.4127082810987916,2.7160333249758057,1.088511999999996,0.2830422667319789,4.0
2185.7695,2680.1,1188.5,91.209,0.4755,2.249490000000006,0.9387598425197308,1.0,2.2550273453933527,6028.858149000016,2673.5188650000077,0.4860257237863907,2.7277641158058223,1.0710155511811166,0.2886823782546371,4.0
2185.9221,2678.100000000001,1207.1,87.5113,0.4773,2.2145080000001545,0.7912961260673157,1.0,2.2186231463838952,5930.673874800415,2673.132606800187,0.4440750997514297,2.721052015960229,1.025301799080868,0.2987138146396655,4.0
2186.0745,2754.700000000001,1231.3,80.781,0.3894,2.168039999999981,0.6786948818897164,0.9977539370078626,2.2372289450174616,5972.2997879999475,2669.5076519999757,0.3677194503092097,2.7088351120494734,0.9903954133858122,0.3147012446640053,4.0
2186.2268,2757.9,1284.3,71.9886,0.332,2.1547840000000003,0.670214707813518,0.9872324359816192,2.1473954683485164,5942.6787936,2767.3890911999997,0.2679691550540536,2.692875064808649,0.9877665594221908,0.315575849342615,4.0
2186.3792,2805.9,1284.3,63.1792,0.3088,2.1491679999999898,0.7122653997378059,0.9746795543905648,2.184769913571595,6030.350491199971,2760.1764623999866,0.16802599379879088,2.6768841590078067,1.0008022739187201,0.3148510605015983,2.0
2186.5315,2826.5,1310.4,63.4641,0.3029,2.1549450000000023,0.7666259842519996,0.9791023622047346,2.1569749694749687,6090.952042500006,2823.839928000003,0.17125820105940162,2.6774013121695037,1.01765405511812,0.31478064503487657,2.0
2186.6841,2822.9,1340.1,66.9263,0.2907,2.166250999999991,0.8326828627708242,0.9932042022324338,2.1064845907021863,6115.109947899976,2902.9929650999884,0.210537063739944,2.683685930198392,1.0381316874589557,0.3144441652297044,4.0
2186.8364,2827.4,1333.8000000000004,73.8985,0.2955,2.18082,0.9276336178595465,1.0,2.119808067176488,6166.050467999999,2908.777716,0.2896370829130934,2.696341933266095,1.0675664215364593,0.3165088924493042,4.0
2186.9888,2812.2,1258.4,80.7643,0.3184,2.178671999999996,0.9736684141546323,1.0,2.2347425301970762,6126.861398399988,2741.6408447999943,0.367529987826752,2.70880479805228,1.0818372083879362,0.3258410317575256,4.0
2187.1411,2769.6,1258.4,86.2562,0.3241,2.166657000000006,0.9429251968504899,1.0,2.200890019071837,6000.773227200017,2726.521168800007,0.4298359164141447,2.718773746626263,1.072306811023652,0.33533424491405345,4.0
2187.2937,2735.1,1249.0,86.9117,0.3345,2.1664960000000177,0.9220492449113752,1.0,2.189831865492394,5925.583209600049,2705.953504000023,0.4372726024770801,2.719963616396333,1.0658352659225263,0.334597745234087,4.0
2187.446,2705.0,1253.6,88.6743,0.3402,2.181209999999981,0.9542913385826935,1.0,2.157785577536694,5900.1730499999485,2734.364855999977,0.4572694031704901,2.7231631045072784,1.075830314960635,0.3289882335532494,4.0
2187.5984,2682.7000000000007,1150.7,90.4893,0.3338,2.2017839999999924,0.9810800000000036,1.0,2.3313635178586947,5906.7259367999795,2533.5928487999913,0.4778606849465818,2.726457709591453,1.0841348000000013,0.3194704929994429,4.0
2187.7507,2740.1,1189.1,91.9682,0.3382,2.2019299999999835,0.9344881889763272,1.0,2.304347826086956,6033.508392999955,2618.314962999981,0.4946388924499767,2.7291422227919964,1.0696913385826616,0.3177028183290941,4.0
2187.9033,2659.9,1189.1,90.1064,0.3498,2.1867690000000097,0.8732711753118891,1.0,2.2369018585484817,5816.586863100026,2600.287017900012,0.4735166619206503,2.7257626659073044,1.0507140643466857,0.3217779265659049,4.0
2188.0557,2819.4,1257.3000000000004,86.3953,0.369,2.1872409999999918,0.8955787401573263,1.0,2.2424242424242418,6166.707275399978,2750.0181092999896,0.4314140140973702,2.7190262422555795,1.0576294094487713,0.3200832165769662,4.0
2188.208,2872.1,1262.7,85.219,0.3792,2.206240000000007,0.9816513460275968,1.0,2.2745703650906783,6336.541904000021,2785.8192480000093,0.4180688213958733,2.71689101142334,1.0843119172685551,0.312787915300181,4.0
2188.3604,2867.4,1333.9,80.3024,0.35700000000000004,2.199940000000016,1.0,1.0,2.149636404528076,6308.107956000043,2934.499966000021,0.3622897051532661,2.707966352824523,1.09,0.3139906784449714,4.0
2188.5127,2878.200000000001,1345.0,77.2125,0.3427,2.1769679999999623,1.0,1.0,2.139925650557621,6265.749297599893,2928.0219599999486,0.3272346078750592,2.702357537260009,1.09,0.32585175751581624,4.0
2188.6653,2839.3,1265.6,70.6721,0.3034,2.160714499999996,1.0,1.0,2.2434418457648544,6134.916679849988,2734.600271199995,0.2530333851046185,2.6904853416167387,1.09,0.3310063690315291,4.0
2188.8176,2787.9,1265.6,69.7622,0.2914,2.1588159999999506,1.0,1.0,2.2028286978508214,6018.563126399862,2732.1975295999373,0.2427105160753812,2.688833682572061,1.09,0.3315026999678073,4.0
2188.97,2775.9,1210.4,68.8362,0.2901,2.1726999999999976,0.993270642201861,1.0,2.2933740912095177,6031.197929999994,2629.836079999997,0.23220499159898397,2.6871527986558377,1.0879138990825772,0.321686021264938,4.0
2189.1223,2775.3,1198.9,70.3865,0.3032,2.173330999999997,0.9589094488188576,1.0,2.3148719659688046,6031.645524299992,2605.6065358999967,0.24979323630282685,2.6899669178084524,1.077261929133846,0.3203536427533783,4.0
2189.2749,2736.1,1181.9,71.1412,0.3408,2.172123499999999,0.9159999999999999,1.0,2.315001269142906,5943.147108349997,2567.232764649999,0.2583553522016788,2.6913368563522693,1.06396,0.3190492443871148,4.0
2189.4272,2863.9,1225.6,70.8976,0.3524,2.1759040000000014,0.923685039370086,1.0,2.336733028720627,6231.571465600005,2666.7879424000016,0.2555916958707389,2.6908946713393185,1.0663423622047268,0.3170046716523739,4.0
2189.5796,2952.6,1227.4,67.3634,0.3465,2.1845820000000047,0.9592252133946024,1.0,2.4055727554179565,6450.196813200014,2681.355946800005,0.2154959889544507,2.684479358232712,1.0773598161523268,0.31105175759707304,4.0
2189.7319,2998.7,1290.9,65.7384,0.3178,2.18553399999996,1.0,1.0,2.3229529785421024,6553.76080579988,2821.305840599948,0.1970602683560216,2.6815296429369635,1.09,0.3116471283699797,1.0
2189.8845,2971.4,1293.1999999999996,63.0495,0.3015,2.1654374999999986,1.0,1.0,2.2977111042375498,6434.380987499996,2800.343774999997,0.16655453966856548,2.6766487263469703,1.09,0.32219559241947765,1.0
2190.0369,2936.5,1286.1,65.8043,0.2993,2.149154999999995,1.0,1.0,2.2832594666044628,6310.9936574999865,2764.0282454999933,0.19780790773290555,2.6816492652372643,1.09,0.3345550284646984,1.0
2190.1892,2925.4,1307.7,62.90600000000001,0.2989,2.1464459999999987,0.9942324359816558,1.0,2.2370574290739462,6279.213128399995,2806.907434199999,0.16492652372648878,2.6763882437962385,1.0882120551543133,0.3336797564314332,1.0
2190.3416,2938.1,1307.7,62.3838,0.3021,2.155736000000011,0.9868066841415726,1.0,2.2467691366521367,6333.767941600033,2819.0559672000154,0.15900213400556593,2.6754403414408907,1.0859100720838877,0.3269546679668518,1.0
2190.4939,2977.7,1301.4,61.9183,0.2974,2.180206999999992,0.9979566929133876,1.0,2.288074381435377,6492.002383899974,2837.3213897999885,0.15372100912029282,2.6745953614592466,1.0893665748031502,0.3118719301723791,1.0
2190.6465,3077.8,1277.3000000000004,64.404,0.2857,2.200509999999995,1.0,1.0,2.4096140295936737,6772.729677999984,2810.7114229999943,0.18192142185353305,2.679107427496565,1.09,0.3011737401860482,1.0
2190.7988,2916.9,1303.5,65.9605,0.2861,2.204047999999997,1.0,1.0,2.237744533947066,6428.987611199991,2872.9765679999964,0.1995800059221207,2.681932800947539,1.09,0.3001915662916794,1.0
2190.9512,2827.9,1178.1,63.4088,0.3001,2.198720000000002,1.0,1.0,2.4003904592139893,6217.760288000006,2590.312032000002,0.1706308193061135,2.677300931088978,1.09,0.3015061112328855,1.0
2191.1035,2708.2000000000007,1121.9,61.782,0.3037,2.1952800000000208,0.9910708661417144,1.0,2.413940636420359,5945.257296000057,2462.884632000023,0.15217467760179068,2.6743479484162864,1.0872319685039316,0.3018481034024503,1.0
2191.2561,2705.2000000000007,1121.9,63.7809,0.3023,2.2055245000000068,0.9678345370978236,1.0,2.411266601301364,5966.384877400021,2474.377936550008,0.17485231569668308,2.6779763705114696,1.0800287065003251,0.29566166724479626,1.0
2191.4084,2773.3,1376.6,69.0557,0.2814,2.2141839999999267,0.9682860892388264,1.0,2.0146011913409847,6140.596487199796,3048.0456943998993,0.23469523201212564,2.6875512371219403,1.0801686876640364,0.2944956925665633,4.0
2191.5608,2797.7,1485.7,76.5267,0.3376,2.2440800000000256,0.9774261326329372,1.0,1.8830854142828293,6278.262616000071,3334.0296560000384,0.3194541665295806,2.701112666644733,1.0830021011162103,0.2824483545074851,4.0
2191.7131,2915.5,1454.0,81.6428,0.3614,2.258524000000003,0.9693905635648941,1.0,2.00515818431912,6584.7267220000085,3283.893896000005,0.37749662200873335,2.7103994595213976,1.0805110747051172,0.2772431926817673,4.0
2191.8655,2993.9,1410.0,83.8618,0.4029,2.2475900000000526,0.9802153644123376,0.9996808929743926,2.123333333333333,6729.0597010001575,3169.1019000000742,0.4026713075520653,2.71442740920833,1.0838667629678247,0.2863048426224679,4.0
2192.0181,2996.2,1407.3,80.0698,0.3524,2.2141990000000438,0.9296574803149956,0.9993208661417308,2.1290414268457334,6634.18304380013,3116.042252700061,0.359650844469454,2.7075441351151133,1.0681938188976488,0.30093942108321525,4.0
2192.1704,2966.200000000001,1416.4,75.8648,0.3354,2.196648,0.9357110965200096,1.0,2.0941824343405817,6515.6972976000025,3111.3322272000005,0.3119448720901343,2.6999111795344213,1.0700704399212029,0.3087805865337811,4.0
2192.3228,2967.7,1397.4,71.3027,0.3089,2.188248000000084,0.9827955439056479,1.0,2.123729783884357,6494.063589600248,3057.857755200117,0.260187579202692,2.69163001267243,1.084666618610751,0.3132504539509291,4.0
2192.4751,2975.4,1348.9,68.6803,0.3094,2.163126500000001,0.9820590551181224,1.0,2.2057973163318256,6436.1665881000035,2917.8413358500025,0.2304362969274177,2.686869807508387,1.084438307086618,0.3268428680854896,4.0
2192.6277,2997.9,1372.4,66.23100000000001,0.3091,2.1666620000000067,0.9962816808929736,1.0,2.184421451471874,6495.436009800022,2973.5269288000104,0.20264884433558225,2.6824238150936934,1.088847321076822,0.3236504912253214,4.0
2192.78,2987.7,1372.4,64.6994,0.2964,2.173400000000008,0.9993204202232444,1.0,2.17698921597202,6493.467180000023,2982.774160000012,0.18527275223185669,2.6796436403570967,1.089789330269206,0.318421403234805,1.0
2192.9324,2993.1,1372.7,64.3816,0.2823,2.177,0.9983977719528092,1.0,2.1804472936548405,6515.9787,2988.3679,0.18166729253574554,2.6790667668057195,1.0895033093053708,0.31585198089243904,1.0
2193.0847,2984.0,1383.3,63.9527,0.2701,2.174459000000001,0.987665354330716,1.0,2.15716041350394,6488.585656000002,3007.929134700001,0.17680139680364315,2.678288223488583,1.086176259842522,0.3164533870688174,1.0
2193.2373,2973.7,1389.7,64.1109,0.2733,2.1713729999999978,0.9764858831253788,1.0,2.139814348420522,6457.011890099994,3017.557058099997,0.17859618511051792,2.6785753896176825,1.0827106237688675,0.3178229136150589,1.0
2193.3896,3014.0,1430.1999999999994,64.4679,0.299,2.172896,0.9904829396325502,1.0,2.1073975667738782,6549.108543999996,3107.6758591999987,0.18264637111275744,2.679223419378041,1.0870497112860906,0.3180101623363833,1.0
2193.542,3025.5,1430.1999999999994,64.033,0.3029,2.1769399999999965,1.0,1.0,2.1154384002237454,6586.331969999991,3113.459587999995,0.1777124050276763,2.6784339848044283,1.09,0.3157159753580672,1.0
2193.6943,3027.7,1434.3,64.0055,0.309,2.184300500000002,0.9884875491480848,1.0,2.1109251899881483,6613.406623850007,3132.9422071500035,0.1774004159098567,2.678384066545577,1.0864311402359064,0.31036317618443443,1.0
2193.8467,3021.1,1359.8,65.0655,0.3009,2.199674999999979,0.9754878529218686,1.0,2.2217237829092515,6645.4381424999365,2991.1180649999715,0.18942617826944744,2.680308188523112,1.0824012344057792,0.3007892213527724,1.0
2193.9993,2967.5,1358.9,71.1393,0.3046,2.2313704999999904,0.9964704724409598,1.0,2.183751563764809,6621.591958749971,3032.2093724499878,0.2583337965899023,2.6913334074543847,1.0889058464566976,0.2870413107273421,4.0
2194.1516,3031.5,1318.2,77.2086,0.301,2.258514000000027,0.981309914642136,1.0,2.2997269003186163,6846.6851910000805,2977.173154800036,0.32719036214562297,2.7023504579433,1.0842060735390624,0.2742873023081206,4.0
2194.304,2994.4,1317.7,85.0712,0.2936,2.2835599999999867,0.9762155963303024,1.0,2.2724444107156407,6837.892063999962,3009.0470119999827,0.41639202170082856,2.7166227234721325,1.082626834862394,0.2650329333696246,4.0
2194.4563,2959.4,1317.7,87.8163,0.2942,2.2922145000000183,0.9926653543307626,1.0,2.245882977916066,6783.579591300053,3020.4510466500237,0.4475353426945195,2.721605654831123,1.0877262598425366,0.2628046820029239,4.0
2194.6089,2909.9,1283.5,88.3201,0.324,2.278130999999942,0.9577747866053402,1.0,2.267160109076744,6629.1333968998315,2923.9811384999257,0.453250983332974,2.722520157333276,1.0769101838476556,0.2700452503894702,4.0
2194.7612,2889.5,1203.9,86.2347,0.3498,2.2580819999999995,0.9112324359816192,1.0,2.4001162887282996,6524.7279389999985,2718.5049197999992,0.42959199764930384,2.7187347196238885,1.0624820551543022,0.2781294964868254,4.0
2194.9136,2844.0,1195.6,85.6671,0.3571,2.256815999999987,0.9012431192660464,1.0,2.3787219805955173,6418.384703999965,2698.249209599984,0.4231525422575079,2.717704406761201,1.0593853669724744,0.2779250528414197,4.0
2195.0659,2865.5,1219.2,85.8101,0.3353,2.2629885000000023,0.9082322834645714,1.0,2.350311679790026,6484.593546750005,2759.0355792000023,0.4247748856701697,2.717963981707228,1.0615520078740173,0.2746753156186969,4.0
2195.2185,2815.9,1219.2,83.8835,0.3245,2.2624099999999907,0.9296618516086554,1.0,2.309629265091864,6370.7203189999755,2758.3302719999892,0.4029174953286721,2.7144667992525875,1.0681951739986832,0.2745942967843327,4.0
2195.3708,2789.200000000001,1232.5,82.0922,0.3323,2.2463979999999983,0.9762073490813756,1.0,2.2630425963488845,6265.653301599998,2768.6855349999987,0.3825950914468468,2.7112152146314954,1.0826242782152264,0.2854106603677484,4.0
2195.5232,2803.4,1235.7,79.8952,0.3406,2.2345199999999834,1.0,1.0,2.2686736262846967,6264.253367999952,2761.1963639999794,0.3576699971977705,2.707227199551644,1.09,0.2922948610329533,4.0
2195.6755,2810.5,1252.4,77.2838,0.3502,2.2150725000000198,0.9974416775884708,1.0,2.244091344618333,6225.461261250054,2774.156799000024,0.32804351056962405,2.70248696169114,1.089206920052426,0.3021263817260282,4.0
2195.8279,2815.2,1321.1999999999996,71.4346,0.3234,2.1997679999999944,0.9731726854891036,1.0,2.130790190735695,6192.786873599986,2906.3334815999933,0.26168399246234303,2.691869438793975,1.0816835325016223,0.3056177779664607,4.0
2195.9805,2837.6,1287.9,70.0435,0.3297,2.1988300000000063,0.940059055118146,1.0,2.2032766519139684,6239.4000080000205,2831.8731570000077,0.2459018811242045,2.6893443009798728,1.0714183070866254,0.3031747452178157,4.0
2196.1328,2834.4,1287.9,74.1065,0.3286,2.208295999999999,0.9623696651345977,1.0,2.200791986955509,6259.194182399998,2844.064418399999,0.2919968551496924,2.6967194968239507,1.0783345961917254,0.3017968696032373,4.0
2196.2852,2851.6,1240.3,76.8219,0.3593,2.2070360000000093,0.9840884665792686,1.0,2.2991211803595903,6293.583857600024,2737.3867508000108,0.32280322789613825,2.701648516463381,1.0850674246395733,0.3059620819301781,4.0
2196.4375,2852.3,1217.2,77.4255,0.3394,2.1922500000000102,0.9979566929133876,1.0,2.3433289516924094,6252.954675000029,2668.406700000013,0.32965110540580705,2.7027441768649294,1.0893665748031502,0.31641332829496605,4.0
2196.5901,2851.9,1183.1,72.8416,0.3169,2.1719900000000028,1.0,1.0,2.410531654128983,6194.2982810000085,2569.6813690000035,0.2776464902358751,2.6944234384377403,1.09,0.3256206721502658,4.0
2196.7424,2814.0,1208.3,71.8723,0.3058,2.160151999999996,1.0,1.0,2.3288918314988,6078.667727999988,2610.1116615999945,0.26664972471214743,2.692663955953944,1.09,0.33226675746693524,4.0
2196.8948,2774.3,1208.3,71.8849,0.3093,2.157104000000001,1.0,1.0,2.29603575271042,5984.453627200002,2606.428763200001,0.26679267245340305,2.6926868275925444,1.09,0.334178092919789,4.0
2197.0471,2788.0,1200.4,72.9305,0.3167,2.1369350000000282,0.9859685039371112,1.0,2.3225591469510167,5957.774780000077,2565.1767740000328,0.2786550659658445,2.694584810554536,1.0856502362205047,0.3465957034240064,4.0
2197.1997,2757.1,1150.1999999999996,73.0873,0.314,2.1270059999999984,0.9473486539724032,0.9762889034799196,2.397061380629456,5864.368242599995,2446.482301199998,0.2804339711903576,2.6948694353904568,1.0736780827314452,0.3502753912788101,4.0
2197.3521,2680.2000000000007,1110.0,76.0322,0.3123,2.128907499999994,0.9354173228346784,0.9474980314961724,2.414594594594595,5705.897881499986,2363.087324999994,0.3138440349382432,2.70021504559012,1.0699793700787503,0.3504447572654904,4.0
2197.5044,2662.8,1103.6,79.0299,0.2988,2.140439999999981,0.9554084044648674,0.9952429415627037,2.4128307357738312,5699.5636319999485,2362.189583999979,0.3478531177923423,2.705656498846775,1.076176605384109,0.3468692686018369,4.0
2197.6567,2658.2,1103.6,83.3926,0.3328,2.1508505,0.9664416775884632,1.0,2.4086625588981514,5717.390799100002,2373.6786118,0.397348205949122,2.7135757129518594,1.0795969200524236,0.3443895449544506,4.0
2197.8091,2645.4,1115.3,82.3847,0.3409,2.155638999999933,0.9734451739986908,1.0,2.3719178696314893,5702.527410599823,2404.184176699925,0.3859135211545639,2.7117461633847304,1.0817680039395945,0.3411746103236761,4.0
2197.9617,2623.600000000001,1106.0,83.366,0.3675,2.188478499999979,1.0,1.0,2.3721518987341765,5741.692192599946,2420.457220999977,0.3970464273842492,2.71352742838148,1.09,0.3234000973454021,4.0
2198.114,2636.6,1092.9,84.1841,0.3325,2.2066400000000352,1.0,1.0,2.4124805563180525,5818.027024000093,2411.636856000039,0.4063278200129107,2.7150124512020657,1.09,0.31284218827121824,4.0
2198.2664,2743.2,1098.6,87.1518,0.3209,2.235972000000007,1.0,1.0,2.496996176952485,6133.7183904000185,2456.438839200008,0.4399965511021157,2.7203994481763383,1.09,0.297121940711021,4.0
2198.4187,2727.6,1191.6,89.969,0.3585,2.25,1.0,1.0,2.289023162134945,6137.0999999999985,2681.1,0.4719578508374354,2.7255132561339903,1.09,0.2907425264519124,4.0
2198.5713,2933.5,1193.2,91.525,0.3787,2.2464349999999937,0.9955141168745794,1.0,2.458514917867918,6589.917072499979,2680.446241999993,0.4896107623766083,2.728337721980257,1.0886093762311198,0.2938918042305953,4.0
2198.7236,2924.3,1220.2,92.1798,0.3902,2.23528000000002,0.9674156270518844,1.0,2.396574332076709,6536.629304000058,2727.4886560000245,0.497039506898363,2.7295263211037386,1.0798988443860842,0.29961086856236463,4.0
2198.876,2904.9,1221.0,89.7037,0.3392,2.2135399999999925,0.9251159895150564,1.0,2.3791154791154794,6430.112345999978,2702.732339999991,0.4689480067298888,2.7250316810767825,1.0667859567496676,0.30845349007870576,4.0
2199.0283,2895.6,1306.2,86.7917,0.3222,2.210640999999992,0.9448307086614688,1.0,2.2168121267799723,6401.132079599975,2887.539274199989,0.4359111954175039,2.7197457912667997,1.0728975196850554,0.30913885635489025,4.0
2199.1809,2861.9,1217.7,84.1397,0.3254,2.226764000000008,1.0,1.0,2.350250472201692,6372.775891600021,2711.530522800009,0.4058240994008675,2.7149318559041387,1.09,0.3004235864601884,4.0
2199.3333,2791.2,1217.7,76.863,0.3299,2.2200020000000222,1.0,1.0,2.2921901946292187,6196.469582400062,2703.2964354000273,0.3232695098140431,2.701723121570246,1.09,0.2988857795257662,4.0
2199.4856,2702.6,1195.3,76.9019,0.3302,2.2121480000000022,0.994873276428106,1.0,2.2610223374884972,5978.551184800002,2644.180504400002,0.3237108326025224,2.7017937332164035,1.088410715692713,0.30349007513909315,4.0
2199.6379,2700.7,1231.7,80.4761,0.3099,2.2001779999999465,0.9529803407601176,1.0,2.192660550458716,5942.0207245998545,2709.959242599934,0.3642603418720028,2.7082816546995208,1.0754239056356365,0.31117447615438004,4.0
2199.7903,2640.7,1171.5,88.6049,0.3343,2.202996500000028,0.9029553512804208,1.0,2.25411865130175,5817.452857550072,2580.810399750032,0.4564820560877018,2.7230371289740316,1.0599161588969304,0.31268959885094577,4.0
2199.9429,2604.5,1088.8,90.809,0.3647,2.2238609999999963,0.9514389763779832,1.0,2.3920830271858926,5792.045974499992,2421.339856799996,0.4814877002544696,2.7270380320407157,1.0749460826771748,0.30456962896923817,4.0
2200.0952,2627.7,1088.8,91.4836,0.3717,2.2375680000000258,0.9701444517399598,1.0,2.413390889052168,5879.657433600069,2436.2640384000283,0.4891410769410544,2.7282625723105687,1.0807447800393877,0.29783870900361986,4.0
2200.2476,2590.2,1092.5,87.7628,0.3441,2.2151900000000064,0.9482044560943816,1.0,2.3708924485125857,5737.785138000018,2420.095075000007,0.4469283820471251,2.7215085411275397,1.0739433813892585,0.307313211944809,4.0
2200.3999,2455.0,967.9,88.2425,0.3259,2.218997499999994,0.9527677165354352,1.0,2.5364190515549128,5447.638862499987,2147.7676802499946,0.4523706067677815,2.7223792970828447,1.075357992125985,0.3056316245381143,4.0
2200.5525,2442.3,945.5,85.9252,0.3535,2.2033875000000247,0.9335810899541396,1.0,2.5830777366472764,5381.33329125006,2083.3028812500233,0.42608070194148,2.718172912310637,1.0694101378857834,0.3122252760044194,4.0
